function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;
8;sobel;main._omp_fn.0;stdio2.h:105-105,rdtsc.h:9-11,sobel.c:21-297;85.44;0.57;;;;;;;"100,0,0,0,0,0,0,0,0,0";main._omp_fn.0;
-1;kernel;clear_page_rep;;3.57;0.02;;;;;;;"0,0,0,0,100,0,0,0,0,0";clear_page_rep;
-1;kernel;do_user_addr_fault;;2.08;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";do_user_addr_fault;
-1;kernel;rmqueue_pcplist.constprop.0;;1.63;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";rmqueue_pcplist.constprop.0;
-1;kernel;_raw_spin_unlock_irqrestore;;0.89;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";_raw_spin_unlock_irqrestore;
-1;kernel;charge_memcg;;0.74;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";charge_memcg;
-1;kernel;__handle_mm_fault;;0.59;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__handle_mm_fault;
-1;kernel;vma_alloc_folio;;0.45;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";vma_alloc_folio;
-1;kernel;do_anonymous_page;;0.45;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";do_anonymous_page;
-1;kernel;up_read;;0.45;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";up_read;
-1;kernel;pmd_val;;0.45;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";pmd_val;
-1;kernel;get_mem_cgroup_from_mm;;0.3;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";get_mem_cgroup_from_mm;
-1;kernel;__alloc_pages;;0.3;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__alloc_pages;
-1;kernel;handle_mm_fault;;0.3;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";handle_mm_fault;
-1;kernel;__rcu_read_unlock;;0.3;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__rcu_read_unlock;
-1;kernel;__mem_cgroup_charge;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__mem_cgroup_charge;
-1;kernel;__mod_lruvec_state;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__mod_lruvec_state;
-1;kernel;policy_nodemask;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";policy_nodemask;
-1;kernel;__cgroup_throttle_swaprate;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__cgroup_throttle_swaprate;
-1;kernel;__folio_alloc;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__folio_alloc;
-1;kernel;get_page_from_freelist;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";get_page_from_freelist;
-1;kernel;__page_set_anon_rmap;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__page_set_anon_rmap;
-1;kernel;handle_pte_fault;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";handle_pte_fault;
-1;kernel;folio_add_lru;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";folio_add_lru;
-1;kernel;lru_cache_add;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";lru_cache_add;
-1;kernel;count_memcg_events.constprop.0;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";count_memcg_events.constprop.0;
-1;kernel;mod_lruvec_page_state.constprop.0;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";mod_lruvec_page_state.constprop.0;
-1;kernel;set_pte;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";set_pte;
269;libgomp.so.1.0.0;omp_get_num_procs;;0.15;0;;;;;;;"0,0,100,0,0,0,0,0,0,0";omp_get_num_procs;
