function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;
8;sobel;main._omp_fn.0;stdio2.h:105-105,rdtsc.h:9-11,sobel.c:21-300;90.75;0.61;;;;;;;"100,0,0,0,0,0,0,0,0,0";main._omp_fn.0;
-1;kernel;clear_page_rep;;2.24;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";clear_page_rep;
-1;kernel;do_user_addr_fault;;1.94;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";do_user_addr_fault;
-1;kernel;rmqueue_pcplist.constprop.0;;0.75;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";rmqueue_pcplist.constprop.0;
-1;kernel;get_mem_cgroup_from_mm;;0.45;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";get_mem_cgroup_from_mm;
-1;kernel;__alloc_pages;;0.45;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__alloc_pages;
-1;kernel;_raw_spin_unlock_irqrestore;;0.3;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";_raw_spin_unlock_irqrestore;
-1;kernel;__mem_cgroup_charge;;0.3;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__mem_cgroup_charge;
-1;kernel;charge_memcg;;0.3;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";charge_memcg;
-1;kernel;do_anonymous_page;;0.3;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";do_anonymous_page;
-1;kernel;pud_val;;0.3;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";pud_val;
-1;kernel;blk_cgroup_congested;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";blk_cgroup_congested;
-1;kernel;__cgroup_throttle_swaprate;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__cgroup_throttle_swaprate;
-1;kernel;__folio_alloc;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__folio_alloc;
-1;kernel;get_page_from_freelist;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";get_page_from_freelist;
-1;kernel;post_alloc_hook;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";post_alloc_hook;
-1;kernel;__handle_mm_fault;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__handle_mm_fault;
-1;kernel;add_mm_counter_fast;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";add_mm_counter_fast;
-1;kernel;vmacache_find;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";vmacache_find;
-1;kernel;release_pages;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";release_pages;
-1;kernel;count_memcg_events.constprop.0;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";count_memcg_events.constprop.0;
-1;kernel;exit_to_user_mode_loop;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";exit_to_user_mode_loop;
-1;kernel;up_read;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";up_read;
269;libgomp.so.1.0.0;omp_get_num_procs;;0.15;0;;;;;;;"0,0,100,0,0,0,0,0,0,0";omp_get_num_procs;
