function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;
8;sobel;main._omp_fn.0;stdio2.h:105-105,rdtsc.h:9-11,sobel.c:21-297;90.34;0.62;;;;;;;"100,0,0,0,0,0,0,0,0,0";main._omp_fn.0;
-1;kernel;clear_page_rep;;3.37;0.02;;;;;;;"0,0,0,0,100,0,0,0,0,0";clear_page_rep;
-1;kernel;rmqueue_pcplist.constprop.0;;2.2;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";rmqueue_pcplist.constprop.0;
-1;kernel;do_user_addr_fault;;1.32;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";do_user_addr_fault;
-1;kernel;charge_memcg;;0.44;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";charge_memcg;
-1;kernel;__mem_cgroup_charge;;0.29;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__mem_cgroup_charge;
-1;kernel;blk_cgroup_congested;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";blk_cgroup_congested;
-1;kernel;try_charge_memcg;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";try_charge_memcg;
-1;kernel;__mod_lruvec_page_state;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__mod_lruvec_page_state;
-1;kernel;__mod_lruvec_state;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__mod_lruvec_state;
-1;kernel;consume_stock;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";consume_stock;
-1;kernel;__folio_alloc;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__folio_alloc;
-1;kernel;get_page_from_freelist;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";get_page_from_freelist;
-1;kernel;handle_pte_fault;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";handle_pte_fault;
-1;kernel;do_anonymous_page;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";do_anonymous_page;
-1;kernel;folio_add_lru;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";folio_add_lru;
-1;kernel;release_pages;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";release_pages;
-1;kernel;count_memcg_events.constprop.0;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";count_memcg_events.constprop.0;
-1;kernel;pmd_val;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";pmd_val;
269;libgomp.so.1.0.0;omp_get_num_procs;;0.15;0;;;;;;;"0,0,100,0,0,0,0,0,0,0";omp_get_num_procs;
