function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;
8;sobel;main._omp_fn.0;stdio2.h:105-105,rdtsc.h:9-11,sobel.c:21-297;91.4;0.63;;;;;;;"100,0,0,0,0,0,0,0,0,0";main._omp_fn.0;
-1;kernel;clear_page_rep;;1.75;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";clear_page_rep;
-1;kernel;do_user_addr_fault;;1.6;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";do_user_addr_fault;
-1;kernel;_raw_spin_unlock_irqrestore;;0.58;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";_raw_spin_unlock_irqrestore;
-1;kernel;rmqueue_pcplist.constprop.0;;0.58;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";rmqueue_pcplist.constprop.0;
-1;kernel;__mem_cgroup_charge;;0.44;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__mem_cgroup_charge;
-1;kernel;post_alloc_hook;;0.44;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";post_alloc_hook;
-1;kernel;should_fail_alloc_page;;0.29;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";should_fail_alloc_page;
-1;kernel;do_anonymous_page;;0.29;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";do_anonymous_page;
-1;kernel;count_memcg_events.constprop.0;;0.29;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";count_memcg_events.constprop.0;
-1;kernel;__x86_return_thunk;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__x86_return_thunk;
-1;kernel;_raw_spin_unlock;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";_raw_spin_unlock;
-1;kernel;__cond_resched;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__cond_resched;
-1;kernel;_find_first_bit;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";_find_first_bit;
-1;kernel;try_charge_memcg;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";try_charge_memcg;
-1;kernel;get_mem_cgroup_from_mm;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";get_mem_cgroup_from_mm;
-1;kernel;__folio_alloc;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__folio_alloc;
-1;kernel;get_page_from_freelist;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";get_page_from_freelist;
-1;kernel;handle_mm_fault;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";handle_mm_fault;
-1;kernel;handle_pte_fault;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";handle_pte_fault;
-1;kernel;release_pages;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";release_pages;
-1;kernel;__rcu_read_lock;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__rcu_read_lock;
-1;kernel;down_read_trylock;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";down_read_trylock;
-1;kernel;pmd_val;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";pmd_val;
355;libc.so.6;psiginfo;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";psiginfo;
269;libgomp.so.1.0.0;omp_get_num_procs;;0.15;0;;;;;;;"0,0,100,0,0,0,0,0,0,0";omp_get_num_procs;
