function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;
8;sobel;main._omp_fn.0;stdio2.h:105-105,rdtsc.h:9-11,sobel.c:21-297;88.4;0.59;;;;;;;"100,0,0,0,0,0,0,0,0,0";main._omp_fn.0;
-1;kernel;clear_page_rep;;4.52;0.03;;;;;;;"0,0,0,0,100,0,0,0,0,0";clear_page_rep;
-1;kernel;do_user_addr_fault;;1.81;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";do_user_addr_fault;
-1;kernel;_raw_spin_unlock_irqrestore;;0.75;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";_raw_spin_unlock_irqrestore;
-1;kernel;page_counter_try_charge;;0.45;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";page_counter_try_charge;
-1;kernel;__alloc_pages;;0.45;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__alloc_pages;
-1;kernel;rmqueue_pcplist.constprop.0;;0.45;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";rmqueue_pcplist.constprop.0;
-1;kernel;count_memcg_events.constprop.0;;0.45;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";count_memcg_events.constprop.0;
-1;kernel;rmqueue;;0.3;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";rmqueue;
-1;kernel;__handle_mm_fault;;0.3;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__handle_mm_fault;
-1;kernel;do_anonymous_page;;0.3;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";do_anonymous_page;
-1;kernel;__mod_node_page_state;;0.3;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__mod_node_page_state;
-1;kernel;__x86_return_thunk;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__x86_return_thunk;
-1;kernel;charge_memcg;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";charge_memcg;
-1;kernel;__mod_lruvec_page_state;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__mod_lruvec_page_state;
-1;kernel;get_mem_cgroup_from_mm;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";get_mem_cgroup_from_mm;
-1;kernel;vma_alloc_folio;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";vma_alloc_folio;
-1;kernel;__get_vma_policy;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__get_vma_policy;
-1;kernel;find_vma;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";find_vma;
-1;kernel;down_read_trylock;;0.15;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";down_read_trylock;
312;libc.so.6;vprintf;;0.15;0;;;;;;;"0,0,0,0,0,0,100,0,0,0";vprintf;
269;libgomp.so.1.0.0;omp_get_num_procs;;0.15;0;;;;;;;"0,0,100,0,0,0,0,0,0,0";omp_get_num_procs;
